	sub	emotion	tk	intensity	score
4096	17	sadness	Keltner2019	3	0.6257105733311676
4097	17	surprise	Keltner2019	3	0.6951314854299928
4098	17	anger	Cordaro2008ref	3	0.5636881397675672
4099	17	disgust	Cordaro2008ref	3	0.5739275777583988
4100	17	fear	Cordaro2008ref	3	0.5054337509491268
4101	17	happy	Cordaro2008ref	3	0.7121183916604616
4102	17	sadness	Cordaro2008ref	3	0.5194900113691733
4103	17	surprise	Cordaro2008ref	3	0.7054193319118692
4104	17	anger	Ekman	3	0.5893942892326637
4105	17	disgust	Ekman	3	0.5777583987375939
4106	17	fear	Ekman	3	0.5582289293849658
4107	17	happy	Ekman	3	0.7353716803176966
4108	17	sadness	Ekman	3	0.6406393806507498
4109	17	surprise	Ekman	3	0.6950248756218906
4110	18	anger	Darwin	3	0.5862722391830719
4111	18	disgust	Darwin	3	0.6595795508838987
4112	18	fear	Darwin	3	0.4978487886382623
4113	18	happy	Darwin	3	0.7364601844799864
4114	18	sadness	Darwin	3	0.65783638697631
4115	18	surprise	Darwin	3	0.713920343615775
4116	18	anger	Matsumoto2008	3	0.6101168544057269
4117	18	disgust	Matsumoto2008	3	0.6614608217869087
4118	18	fear	Matsumoto2008	3	0.546345029239766
4119	18	happy	Matsumoto2008	3	0.7335406617584836
4120	18	sadness	Matsumoto2008	3	0.6738242502042245
4121	18	surprise	Matsumoto2008	3	0.7059937524404529
4122	18	anger	Keltner2019	3	0.6278029266238552
4123	18	disgust	Keltner2019	3	0.48036610129001434
4124	18	fear	Keltner2019	3	0.4796783625730994
4125	18	happy	Keltner2019	3	0.7161821951425912
4126	18	sadness	Keltner2019	3	0.6574279379157427
4127	18	surprise	Keltner2019	3	0.6916438891058181
4128	18	anger	Cordaro2008ref	3	0.5804821560164227
4129	18	disgust	Cordaro2008ref	3	0.5915253225035834
4130	18	fear	Cordaro2008ref	3	0.5628446115288221
4131	18	happy	Cordaro2008ref	3	0.7308326986544809
4132	18	sadness	Cordaro2008ref	3	0.6030458629945151
4133	18	surprise	Cordaro2008ref	3	0.7141155798516204
4134	18	anger	Ekman	3	0.5671912832929782
4135	18	disgust	Ekman	3	0.6734501911132346
4136	18	fear	Ekman	3	0.5150375939849624
4137	18	happy	Ekman	3	0.762048320216637
4138	18	sadness	Ekman	3	0.6899871630295251
4139	18	surprise	Ekman	3	0.7349277625927373
4140	19	anger	Darwin	3	0.5268389151427983
4141	19	disgust	Darwin	3	0.6359719891570931
4142	19	fear	Darwin	3	0.518077761627907
4143	19	happy	Darwin	3	0.7020387700534759
4144	19	sadness	Darwin	3	0.6098466257668711
4145	19	surprise	Darwin	3	0.8342244083262047
4146	19	anger	Matsumoto2008	3	0.508783644955825
4147	19	disgust	Matsumoto2008	3	0.6369562411255969
4148	19	fear	Matsumoto2008	3	0.49345930232558144
4149	19	happy	Matsumoto2008	3	0.6911048510313216
4150	19	sadness	Matsumoto2008	3	0.6446319018404907
4151	19	surprise	Matsumoto2008	3	0.8311947533504419
4152	19	anger	Keltner2019	3	0.5442521060201356
4153	19	disgust	Keltner2019	3	0.5427907577126629
4154	19	fear	Keltner2019	3	0.5514625726744187
4155	19	happy	Keltner2019	3	0.7177234530175707
4156	19	sadness	Keltner2019	3	0.5664417177914111
4157	19	surprise	Keltner2019	3	0.8132306814941546
4158	19	anger	Cordaro2008ref	3	0.5623073762071091
4159	19	disgust	Cordaro2008ref	3	0.6380534400413063
4160	19	fear	Cordaro2008ref	3	0.5491006540697674
4161	19	happy	Cordaro2008ref	3	0.6979325821237587
4162	19	sadness	Cordaro2008ref	3	0.6122699386503068
4163	19	surprise	Cordaro2008ref	3	0.8345451953236385
4164	19	anger	Ekman	3	0.5956698171358126
4165	19	disgust	Ekman	3	0.6605460178133471
4166	19	fear	Ekman	3	0.5386082848837209
4167	19	happy	Ekman	3	0.7383737585943467
4168	19	sadness	Ekman	3	0.6494478527607362
4169	19	surprise	Ekman	3	0.8353293413173654
4170	20	anger	Darwin	3	0.3849862258953168
4171	20	disgust	Darwin	3	0.541194881708552
4172	20	fear	Darwin	3	0.5332273183796452
4173	20	happy	Darwin	3	0.6233527428746553
4174	20	sadness	Darwin	3	0.5789173789173789
4175	20	surprise	Darwin	3	0.7234194546969879
4176	20	anger	Matsumoto2008	3	0.4434879093970003
4177	20	disgust	Matsumoto2008	3	0.5886035165239806
4178	20	fear	Matsumoto2008	3	0.6146216940073652
4179	20	happy	Matsumoto2008	3	0.6100214526509347
4180	20	sadness	Matsumoto2008	3	0.6682621082621082
4181	20	surprise	Matsumoto2008	3	0.7383617097273485
4182	20	anger	Keltner2019	3	0.3650520355065809
4183	20	disgust	Keltner2019	3	0.6020896621559422
4184	20	fear	Keltner2019	3	0.5531051221961835
4185	20	happy	Keltner2019	3	0.6365307998774133
4186	20	sadness	Keltner2019	3	0.630940170940171
4187	20	surprise	Keltner2019	3	0.7235385164900583
4188	20	anger	Cordaro2008ref	3	0.49644168962350776
4189	20	disgust	Cordaro2008ref	3	0.5947712418300654
4190	20	fear	Cordaro2008ref	3	0.5689655172413792
4191	20	happy	Cordaro2008ref	3	0.6060373889059147
4192	20	sadness	Cordaro2008ref	3	0.6220512820512821
4193	20	surprise	Cordaro2008ref	3	0.7209191570425051
4194	20	anger	Ekman	3	0.5345500459136823
4195	20	disgust	Ekman	3	0.5942189082205652
4196	20	fear	Ekman	3	0.5875460328088383
4197	20	happy	Ekman	3	0.6523138216365308
4198	20	sadness	Ekman	3	0.6953276353276354
4199	20	surprise	Ekman	3	0.7358614120728658
4200	21	anger	Darwin	3	0.5575396825396822
4201	21	disgust	Darwin	3	0.5412206988058381
4202	21	fear	Darwin	3	0.45158429412238976
4203	21	happy	Darwin	3	0.748759305210918
4204	21	sadness	Darwin	3	0.5549812867581537
4205	21	surprise	Darwin	3	0.739273384843005
4206	21	anger	Matsumoto2008	3	0.5824086916319925
4207	21	disgust	Matsumoto2008	3	0.5805838124723574
4208	21	fear	Matsumoto2008	3	0.48790615173748286
4209	21	happy	Matsumoto2008	3	0.7509023234829686
4210	21	sadness	Matsumoto2008	3	0.7295936553199073
4211	21	surprise	Matsumoto2008	3	0.762966463915831
4212	21	anger	Keltner2019	3	0.5831984897518878
4213	21	disgust	Keltner2019	3	0.4940955329500221
4214	21	fear	Keltner2019	3	0.5345077803757156
4215	21	happy	Keltner2019	3	0.7291055718475072
4216	21	sadness	Keltner2019	3	0.6390126537159152
4217	21	surprise	Keltner2019	3	0.773446490218642
4218	21	anger	Cordaro2008ref	3	0.6028278625366003
4219	21	disgust	Cordaro2008ref	3	0.6319327731092438
4220	21	fear	Cordaro2008ref	3	0.5271506893493509
4221	21	happy	Cordaro2008ref	3	0.7565136476426798
4222	21	sadness	Cordaro2008ref	3	0.6768846907859563
4223	21	surprise	Cordaro2008ref	3	0.7679393391418707
4224	21	anger	Ekman	3	0.6466134997688395
4225	21	disgust	Ekman	3	0.5942503317116321
4226	21	fear	Ekman	3	0.4888535031847133
4227	21	happy	Ekman	3	0.7946650124069479
4228	21	sadness	Ekman	3	0.7161824986633398
4229	21	surprise	Ekman	3	0.7772480683873089
4230	22	anger	Darwin	3	0.4398573634291596
4231	22	disgust	Darwin	3	0.5655864197530864
4232	22	fear	Darwin	3	0.49128798438806803
4233	22	happy	Darwin	3	0.6216403435854806
4234	22	sadness	Darwin	3	0.5397054114633365
4235	22	surprise	Darwin	3	0.6922643510539573
4236	22	anger	Matsumoto2008	3	0.531394750386001
4237	22	disgust	Matsumoto2008	3	0.5877582514487276
4238	22	fear	Matsumoto2008	3	0.5342672614069325
4239	22	happy	Matsumoto2008	3	0.6198392906622333
4240	22	sadness	Matsumoto2008	3	0.5917844563377704
4241	22	surprise	Matsumoto2008	3	0.6675062972292192
4242	22	anger	Keltner2019	3	0.4671715315050363
4243	22	disgust	Keltner2019	3	0.5231324011085916
4244	22	fear	Keltner2019	3	0.5214199423845367
4245	22	happy	Keltner2019	3	0.6299009420892213
4246	22	sadness	Keltner2019	3	0.5693586752664562
4247	22	surprise	Keltner2019	3	0.6310486543815458
4248	22	anger	Cordaro2008ref	3	0.6199176531137416
4249	22	disgust	Cordaro2008ref	3	0.5860260770975056
4250	22	fear	Cordaro2008ref	3	0.5186088653470867
4251	22	happy	Cordaro2008ref	3	0.6327930174563592
4252	22	sadness	Cordaro2008ref	3	0.5967361968802891
4253	22	surprise	Cordaro2008ref	3	0.6537518228821423
4254	22	anger	Ekman	3	0.6168112638776561
4255	22	disgust	Ekman	3	0.593442932728647
4256	22	fear	Ekman	3	0.507550413530341
4257	22	happy	Ekman	3	0.6542671100027708
4258	22	sadness	Ekman	3	0.583756461278075
4259	22	surprise	Ekman	3	0.6660148482036325
4260	23	anger	Darwin	3	0.4574162679425837
4261	23	disgust	Darwin	3	0.6038506909336029
4262	23	fear	Darwin	3	0.5538975864318331
4263	23	happy	Darwin	3	0.73629002576371
4264	23	sadness	Darwin	3	0.5635092272202998
4265	23	surprise	Darwin	3	0.7982528263103803
4266	23	anger	Matsumoto2008	3	0.5413875598086124
4267	23	disgust	Matsumoto2008	3	0.623062015503876
4268	23	fear	Matsumoto2008	3	0.6573711676451403
4269	23	happy	Matsumoto2008	3	0.7252177646914489
4270	23	sadness	Matsumoto2008	3	0.5948673587081892
4271	23	surprise	Matsumoto2008	3	0.7965056526207606
4272	23	anger	Keltner2019	3	0.5158851674641148
4273	23	disgust	Keltner2019	3	0.47969329288843954
4274	23	fear	Keltner2019	3	0.6674005218525766
4275	23	happy	Keltner2019	3	0.7165685192000981
4276	23	sadness	Keltner2019	3	0.5271770472895041
4277	23	surprise	Keltner2019	3	0.7993319630010277
4278	23	anger	Cordaro2008ref	3	0.5361722488038277
4279	23	disgust	Cordaro2008ref	3	0.5823643410852712
4280	23	fear	Cordaro2008ref	3	0.6598988910632746
4281	23	happy	Cordaro2008ref	3	0.7324561403508771
4282	23	sadness	Cordaro2008ref	3	0.6332179930795847
4283	23	surprise	Cordaro2008ref	3	0.8304727646454264
4284	23	anger	Ekman	3	0.5295215311004785
4285	23	disgust	Ekman	3	0.6430948769801146
4286	23	fear	Ekman	3	0.6913731245923026
4287	23	happy	Ekman	3	0.7692921113973745
4288	23	sadness	Ekman	3	0.6283881199538639
4289	23	surprise	Ekman	3	0.8167523124357656
4290	24	anger	Darwin	3	0.5152253836317136
4291	24	disgust	Darwin	3	0.7733226307876564
4292	24	fear	Darwin	3	0.5705457575336759
4293	24	happy	Darwin	3	0.7335244465679248
4294	24	sadness	Darwin	3	0.6041951539681671
4295	24	surprise	Darwin	3	0.8095596432552954
4296	24	anger	Matsumoto2008	3	0.48539402173913043
4297	24	disgust	Matsumoto2008	3	0.6635960553474505
4298	24	fear	Matsumoto2008	3	0.6809933805489977
4299	24	happy	Matsumoto2008	3	0.7416467590380633
4300	24	sadness	Matsumoto2008	3	0.6947164032161024
4301	24	surprise	Matsumoto2008	3	0.8050724637681159
4302	24	anger	Keltner2019	3	0.4809582800511509
4303	24	disgust	Keltner2019	3	0.608274087098336
4304	24	fear	Keltner2019	3	0.64801185020599
4305	24	happy	Keltner2019	3	0.7129319955406912
4306	24	sadness	Keltner2019	3	0.6444511294645299
4307	24	surprise	Keltner2019	3	0.8024526198439242
4308	24	anger	Cordaro2008ref	3	0.5675951086956522
4309	24	disgust	Cordaro2008ref	3	0.6952195295976352
4310	24	fear	Cordaro2008ref	3	0.638939036244966
4311	24	happy	Cordaro2008ref	3	0.7367255932473323
4312	24	sadness	Cordaro2008ref	3	0.6375047858666522
4313	24	surprise	Cordaro2008ref	3	0.809448160535117
4314	24	anger	Ekman	3	0.6024616368286445
4315	24	disgust	Ekman	3	0.733328236883011
4316	24	fear	Ekman	3	0.6881683099569504
4317	24	happy	Ekman	3	0.7736741519350215
4318	24	sadness	Ekman	3	0.7087458294590604
4319	24	surprise	Ekman	3	0.8210702341137124
4320	25	anger	Darwin	3	0.4884203074433657
4321	25	disgust	Darwin	3	0.6579921132238548
4322	25	fear	Darwin	3	0.5838422960425046
4323	25	happy	Darwin	3	0.7312543364059867
4324	25	sadness	Darwin	3	0.6552083816234759
4325	25	surprise	Darwin	3	0.7276392961876832
4326	25	anger	Matsumoto2008	3	0.5333990695792881
4327	25	disgust	Matsumoto2008	3	0.649105985306828
4328	25	fear	Matsumoto2008	3	0.6983961467798798
4329	25	happy	Matsumoto2008	3	0.7330384577262365
4330	25	sadness	Matsumoto2008	3	0.7210838625932966
4331	25	surprise	Matsumoto2008	3	0.7232710166177908
4332	25	anger	Keltner2019	3	0.5204540857605178
4333	25	disgust	Keltner2019	3	0.5012289325842697
4334	25	fear	Keltner2019	3	0.6710859526292269
4335	25	happy	Keltner2019	3	0.7253072653384874
4336	25	sadness	Keltner2019	3	0.5823095823095823
4337	25	surprise	Keltner2019	3	0.7295332355816226
4338	25	anger	Cordaro2008ref	3	0.5770125404530745
4339	25	disgust	Cordaro2008ref	3	0.6331028522039758
4340	25	fear	Cordaro2008ref	3	0.6126917920452852
4341	25	happy	Cordaro2008ref	3	0.725418772921003
4342	25	sadness	Cordaro2008ref	3	0.6431783412915487
4343	25	surprise	Cordaro2008ref	3	0.7380712365591399
4344	25	anger	Ekman	3	0.5905643203883495
4345	25	disgust	Ekman	3	0.6735495894554884
4346	25	fear	Ekman	3	0.7046526639853022
4347	25	happy	Ekman	3	0.7494672415502032
4348	25	sadness	Ekman	3	0.6746326085948728
4349	25	surprise	Ekman	3	0.7248136608015641
4350	26	anger	Darwin	3	0.4321705426356589
4351	26	disgust	Darwin	3	0.5994354557094634
4352	26	fear	Darwin	3	0.6007551669316376
4353	26	happy	Darwin	3	0.7972369194591418
4354	26	sadness	Darwin	3	0.6859181141439207
4355	26	surprise	Darwin	3	0.8292908530318602
4356	26	anger	Matsumoto2008	3	0.5334038054968288
4357	26	disgust	Matsumoto2008	3	0.6300779885927134
4358	26	fear	Matsumoto2008	3	0.8291931637519873
4359	26	happy	Matsumoto2008	3	0.8073192239858906
4360	26	sadness	Matsumoto2008	3	0.7702233250620347
4361	26	surprise	Matsumoto2008	3	0.8226104830421377
4362	26	anger	Keltner2019	3	0.4836856941508105
4363	26	disgust	Keltner2019	3	0.47884413921545804
4364	26	fear	Keltner2019	3	0.6997217806041336
4365	26	happy	Keltner2019	3	0.7873309817754262
4366	26	sadness	Keltner2019	3	0.6450992555831265
4367	26	surprise	Keltner2019	3	0.8093525179856115
4368	26	anger	Cordaro2008ref	3	0.5937279774489077
4369	26	disgust	Cordaro2008ref	3	0.6253055523221976
4370	26	fear	Cordaro2008ref	3	0.7671899841017488
4371	26	happy	Cordaro2008ref	3	0.7953850676072899
4372	26	sadness	Cordaro2008ref	3	0.690787841191067
4373	26	surprise	Cordaro2008ref	3	0.8304727646454265
4374	26	anger	Ekman	3	0.6544749823819591
4375	26	disgust	Ekman	3	0.6539692701664532
4376	26	fear	Ekman	3	0.7370826709062003
4377	26	happy	Ekman	3	0.8458847736625514
4378	26	sadness	Ekman	3	0.7631203473945409
4379	26	surprise	Ekman	3	0.8396197327852003
4380	27	anger	Darwin	3	0.4277605779153767
4381	27	disgust	Darwin	3	0.6179143783922664
4382	27	fear	Darwin	3	0.558831095333642
4383	27	happy	Darwin	3	0.7502712031558185
4384	27	sadness	Darwin	3	0.7418755803156917
4385	27	surprise	Darwin	3	0.8306952662721894
4386	27	anger	Matsumoto2008	3	0.5809081527347781
4387	27	disgust	Matsumoto2008	3	0.6339403282268683
4388	27	fear	Matsumoto2008	3	0.6750527344754849
4389	27	happy	Matsumoto2008	3	0.7502712031558185
4390	27	sadness	Matsumoto2008	3	0.7243768302264124
4391	27	surprise	Matsumoto2008	3	0.8399901380670611
4392	27	anger	Keltner2019	3	0.4334158926728586
4393	27	disgust	Keltner2019	3	0.5308957189196133
4394	27	fear	Keltner2019	3	0.6205947419869321
4395	27	happy	Keltner2019	3	0.7432692307692308
4396	27	sadness	Keltner2019	3	0.5830297835868867
4397	27	surprise	Keltner2019	3	0.8403353057199211
4398	27	anger	Cordaro2008ref	3	0.6071826625386997
4399	27	disgust	Cordaro2008ref	3	0.601181873655137
4400	27	fear	Cordaro2008ref	3	0.6031280547409581
4401	27	happy	Cordaro2008ref	3	0.7363658777120315
4402	27	sadness	Cordaro2008ref	3	0.64413256195986
4403	27	surprise	Cordaro2008ref	3	0.8547337278106508
4404	27	anger	Ekman	3	0.6344891640866872
4405	27	disgust	Ekman	3	0.6384044705655649
4406	27	fear	Ekman	3	0.6669496321448783
4407	27	happy	Ekman	3	0.7787228796844182
4408	27	sadness	Ekman	3	0.73223341189915
4409	27	surprise	Ekman	3	0.8580128205128205
4410	28	anger	Darwin	3	0.616009125067096
4411	28	disgust	Darwin	3	0.5908140507387789
4412	28	fear	Darwin	3	0.5116915422885572
4413	28	happy	Darwin	3	0.7492740998838558
4414	28	sadness	Darwin	3	0.626238591916558
4415	28	surprise	Darwin	3	0.7754803445229682
4416	28	anger	Matsumoto2008	3	0.5898416532474504
4417	28	disgust	Matsumoto2008	3	0.5971912461667132
4418	28	fear	Matsumoto2008	3	0.5335820895522388
4419	28	happy	Matsumoto2008	3	0.7449186991869917
4420	28	sadness	Matsumoto2008	3	0.6739895697522816
4421	28	surprise	Matsumoto2008	3	0.7783237632508834
4422	28	anger	Keltner2019	3	0.5180488459473966
4423	28	disgust	Keltner2019	3	0.43363186506830226
4424	28	fear	Keltner2019	3	0.6340796019900499
4425	28	happy	Keltner2019	3	0.7551684088269454
4426	28	sadness	Keltner2019	3	0.5856258148631031
4427	28	surprise	Keltner2019	3	0.7659010600706713
4428	28	anger	Cordaro2008ref	3	0.5992351046698873
4429	28	disgust	Cordaro2008ref	3	0.5802028157234458
4430	28	fear	Cordaro2008ref	3	0.5803482587064677
4431	28	happy	Cordaro2008ref	3	0.7507839721254356
4432	28	sadness	Cordaro2008ref	3	0.6312907431551498
4433	28	surprise	Cordaro2008ref	3	0.7988350265017669
4434	28	anger	Ekman	3	0.6215780998389694
4435	28	disgust	Ekman	3	0.6203477836632283
4436	28	fear	Ekman	3	0.596766169154229
4437	28	happy	Ekman	3	0.7768002322880372
4438	28	sadness	Ekman	3	0.6764015645371577
4439	28	surprise	Ekman	3	0.7914642226148411
4440	29	anger	Darwin	3	0.4150895140664962
4441	29	disgust	Darwin	3	0.7645917678812415
4442	29	fear	Darwin	3	0.5787106446776612
4443	29	happy	Darwin	3	0.7270576835385318
4444	29	sadness	Darwin	3	0.6655849358974358
4445	29	surprise	Darwin	3	0.6473191214470284
4446	29	anger	Matsumoto2008	3	0.4230411532201813
4447	29	disgust	Matsumoto2008	3	0.6729925775978407
4448	29	fear	Matsumoto2008	3	0.621343174566563
4449	29	happy	Matsumoto2008	3	0.7320166438668492
4450	29	sadness	Matsumoto2008	3	0.5843349358974359
4451	29	surprise	Matsumoto2008	3	0.6377583979328165
4452	29	anger	Keltner2019	3	0.4847942338990933
4453	29	disgust	Keltner2019	3	0.6233271479982007
4454	29	fear	Keltner2019	3	0.5463998769845847
4455	29	happy	Keltner2019	3	0.7044288645690834
4456	29	sadness	Keltner2019	3	0.5470352564102564
4457	29	surprise	Keltner2019	3	0.631766795865633
4458	29	anger	Cordaro2008ref	3	0.4799116484538479
4459	29	disgust	Cordaro2008ref	3	0.6188708951866847
4460	29	fear	Cordaro2008ref	3	0.5864952139314958
4461	29	happy	Cordaro2008ref	3	0.7176670086639307
4462	29	sadness	Cordaro2008ref	3	0.47219551282051286
4463	29	surprise	Cordaro2008ref	3	0.6359496124031008
4464	29	anger	Ekman	3	0.5448732852824925
4465	29	disgust	Ekman	3	0.7253430049482681
4466	29	fear	Ekman	3	0.605139737823396
4467	29	happy	Ekman	3	0.7619129046967624
4468	29	sadness	Ekman	3	0.6388621794871795
4469	29	surprise	Ekman	3	0.666343669250646
4470	30	anger	Darwin	3	0.5045049819800721
4471	30	disgust	Darwin	3	0.527627551020408
4472	30	fear	Darwin	3	0.525105320642846
4473	30	happy	Darwin	3	0.6601338948277724
4474	30	sadness	Darwin	3	0.511304012345679
4475	30	surprise	Darwin	3	0.6868984097091442
4476	30	anger	Matsumoto2008	3	0.4674316302734789
4477	30	disgust	Matsumoto2008	3	0.5939030612244898
4478	30	fear	Matsumoto2008	3	0.6171165548447495
4479	30	happy	Matsumoto2008	3	0.66898823021272
4480	30	sadness	Matsumoto2008	3	0.6465663580246913
4481	30	surprise	Matsumoto2008	3	0.6740296087047499
4482	30	anger	Keltner2019	3	0.5472228111087556
4483	30	disgust	Keltner2019	3	0.5888137755102041
4484	30	fear	Keltner2019	3	0.6115306600093617
4485	30	happy	Keltner2019	3	0.6336788683727459
4486	30	sadness	Keltner2019	3	0.6748842592592593
4487	30	surprise	Keltner2019	3	0.6838643021552625
4488	30	anger	Cordaro2008ref	3	0.5260361458554167
4489	30	disgust	Cordaro2008ref	3	0.6016581632653061
4490	30	fear	Cordaro2008ref	3	0.5831018879700421
4491	30	happy	Cordaro2008ref	3	0.6707159054097829
4492	30	sadness	Cordaro2008ref	3	0.6461805555555555
4493	30	surprise	Cordaro2008ref	3	0.7055084745762711
4494	30	anger	Ekman	3	0.5481370574517702
4495	30	disgust	Ekman	3	0.5827168367346939
4496	30	fear	Ekman	3	0.6131533780621001
4497	30	happy	Ekman	3	0.7139077853363567
4498	30	sadness	Ekman	3	0.6976851851851853
4499	30	surprise	Ekman	3	0.7250732370788868
4500	31	anger	Darwin	3	0.5786917098445595
4501	31	disgust	Darwin	3	0.6846846846846846
4502	31	fear	Darwin	3	0.4924199743918054
4503	31	happy	Darwin	3	0.8151389866291344
4504	31	sadness	Darwin	3	0.6287519376203674
4505	31	surprise	Darwin	3	0.7928122928122928
4506	31	anger	Matsumoto2008	3	0.6404900690846287
4507	31	disgust	Matsumoto2008	3	0.7093327093327093
4508	31	fear	Matsumoto2008	3	0.6832266325224072
4509	31	happy	Matsumoto2008	3	0.8166930565329581
4510	31	sadness	Matsumoto2008	3	0.7060453755460566
4511	31	surprise	Matsumoto2008	3	0.7863577863577864
4512	31	anger	Keltner2019	3	0.6082145941278065
4513	31	disgust	Keltner2019	3	0.5484770484770485
4514	31	fear	Keltner2019	3	0.6443277848911652
4515	31	happy	Keltner2019	3	0.810432793807178
4516	31	sadness	Keltner2019	3	0.692047536286345
4517	31	surprise	Keltner2019	3	0.7890682890682891
4518	31	anger	Cordaro2008ref	3	0.6543069948186528
4519	31	disgust	Cordaro2008ref	3	0.6541476541476541
4520	31	fear	Cordaro2008ref	3	0.6309346991037132
4521	31	happy	Cordaro2008ref	3	0.8180858550316679
4522	31	sadness	Cordaro2008ref	3	0.6037625064587346
4523	31	surprise	Cordaro2008ref	3	0.8153933153933153
4524	31	anger	Ekman	3	0.697538860103627
4525	31	disgust	Ekman	3	0.7588822588822588
4526	31	fear	Ekman	3	0.6341101152368758
4527	31	happy	Ekman	3	0.8474665728360309
4528	31	sadness	Ekman	3	0.7305885668655174
4529	31	surprise	Ekman	3	0.8478608478608478
4530	32	anger	Darwin	3	0.5579104135639821
4531	32	disgust	Darwin	3	0.6805396096440872
4532	32	fear	Darwin	3	0.4441525423728814
4533	32	happy	Darwin	3	0.723781779661017
4534	32	sadness	Darwin	3	0.7263157894736842
4535	32	surprise	Darwin	3	0.804932282191227
4536	32	anger	Matsumoto2008	3	0.5534425478290754
4537	32	disgust	Matsumoto2008	3	0.6084344759717893
4538	32	fear	Matsumoto2008	3	0.5383050847457628
4539	32	happy	Matsumoto2008	3	0.7233050847457626
4540	32	sadness	Matsumoto2008	3	0.701625386996904
4541	32	surprise	Matsumoto2008	3	0.8057408530422479
4542	32	anger	Keltner2019	3	0.5994100126016727
4543	32	disgust	Keltner2019	3	0.6589511235033623
4544	32	fear	Keltner2019	3	0.4824011299435028
4545	32	happy	Keltner2019	3	0.7192002118644067
4546	32	sadness	Keltner2019	3	0.5452012383900928
4547	32	surprise	Keltner2019	3	0.7896199717000203
4548	32	anger	Cordaro2008ref	3	0.6304273112613129
4549	32	disgust	Cordaro2008ref	3	0.6080654420206659
4550	32	fear	Cordaro2008ref	3	0.46177966101694917
4551	32	happy	Cordaro2008ref	3	0.7145921610169492
4552	32	sadness	Cordaro2008ref	3	0.6291795665634674
4553	32	surprise	Cordaro2008ref	3	0.7952041641398828
4554	32	anger	Ekman	3	0.6930347118799404
4555	32	disgust	Ekman	3	0.6444767918648516
4556	32	fear	Ekman	3	0.5146892655367232
4557	32	happy	Ekman	3	0.7550582627118644
4558	32	sadness	Ekman	3	0.6936532507739938
4559	32	surprise	Ekman	3	0.8052354962603598
4560	33	anger	Darwin	3	0.4790219505418172
4561	33	disgust	Darwin	3	0.6124728513807012
4562	33	fear	Darwin	3	0.571160478798945
4563	33	happy	Darwin	3	0.7563930707362342
4564	33	sadness	Darwin	3	0.6145782445855723
4565	33	surprise	Darwin	3	0.7980136986301369
4566	33	anger	Matsumoto2008	3	0.5305177364082616
4567	33	disgust	Matsumoto2008	3	0.604211914365498
4568	33	fear	Matsumoto2008	3	0.6518310002028809
4569	33	happy	Matsumoto2008	3	0.7563672922252012
4570	33	sadness	Matsumoto2008	3	0.6745847581827065
4571	33	surprise	Matsumoto2008	3	0.7760730593607306
4572	33	anger	Keltner2019	3	0.5722191349448921
4573	33	disgust	Keltner2019	3	0.5273813217499224
4574	33	fear	Keltner2019	3	0.6680614729153986
4575	33	happy	Keltner2019	3	0.7518818313054239
4576	33	sadness	Keltner2019	3	0.6675826412636379
4577	33	surprise	Keltner2019	3	0.7743607305936072
4578	33	anger	Cordaro2008ref	3	0.5406825970176901
4579	33	disgust	Cordaro2008ref	3	0.5991312441824387
4580	33	fear	Cordaro2008ref	3	0.6535047677013593
4581	33	happy	Cordaro2008ref	3	0.7505413487316973
4582	33	sadness	Cordaro2008ref	3	0.6190359876241655
4583	33	surprise	Cordaro2008ref	3	0.8046575342465754
4584	33	anger	Ekman	3	0.5964388255997036
4585	33	disgust	Ekman	3	0.6276114386182645
4586	33	fear	Ekman	3	0.6691773179143843
4587	33	happy	Ekman	3	0.7810115487729429
4588	33	sadness	Ekman	3	0.7086997231721217
4589	33	surprise	Ekman	3	0.811027397260274
4590	34	anger	Darwin	3	0.469702216066482
4591	34	disgust	Darwin	3	0.7858952702702703
4592	34	fear	Darwin	3	0.5224252491694352
4593	34	happy	Darwin	3	0.7641729982466394
4594	34	sadness	Darwin	3	0.6393832653565691
4595	34	surprise	Darwin	3	0.7828030303030302
4596	34	anger	Matsumoto2008	3	0.4718663434903047
4597	34	disgust	Matsumoto2008	3	0.7578426640926641
4598	34	fear	Matsumoto2008	3	0.7087209302325581
4599	34	happy	Matsumoto2008	3	0.7638807714786675
4600	34	sadness	Matsumoto2008	3	0.7010876282288964
4601	34	surprise	Matsumoto2008	3	0.7957954545454545
4602	34	anger	Keltner2019	3	0.43698060941828254
4603	34	disgust	Keltner2019	3	0.5581865347490347
4604	34	fear	Keltner2019	3	0.7083887043189369
4605	34	happy	Keltner2019	3	0.7711620884473018
4606	34	sadness	Keltner2019	3	0.5495921394141638
4607	34	surprise	Keltner2019	3	0.7831439393939393
4608	34	anger	Cordaro2008ref	3	0.46485457063711916
4609	34	disgust	Cordaro2008ref	3	0.6609254343629344
4610	34	fear	Cordaro2008ref	3	0.6883305647840531
4611	34	happy	Cordaro2008ref	3	0.758815507500487
4612	34	sadness	Cordaro2008ref	3	0.707081942899518
4613	34	surprise	Cordaro2008ref	3	0.7843939393939392
4614	34	anger	Ekman	3	0.5230263157894737
4615	34	disgust	Ekman	3	0.7840552606177607
4616	34	fear	Ekman	3	0.684593023255814
4617	34	happy	Ekman	3	0.7903759984414572
4618	34	sadness	Ekman	3	0.7074836237795081
4619	34	surprise	Ekman	3	0.779810606060606
4620	35	anger	Darwin	3	0.5608531253692545
